tweet_id,media_url,type,expanded_url,asset_number
867051520902168576,http://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,photo,https://twitter.com/dog_rates/status/867051520902168576/photo/1,1
866686824827068416,http://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,photo,https://twitter.com/dog_rates/status/866686824827068416/photo/1,1
866686824827068416,http://pbs.twimg.com/media/DAcXEWtXYAA1RBg.jpg,photo,https://twitter.com/dog_rates/status/866686824827068416/photo/1,2
866450705531457537,http://pbs.twimg.com/media/DAZAUfBXYAAHtni.jpg,photo,https://twitter.com/dog_rates/status/866450705531457537/photo/1,1
866450705531457537,http://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,photo,https://twitter.com/dog_rates/status/866450705531457537/photo/1,2
866334964761202691,http://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,photo,https://twitter.com/dog_rates/status/866334964761202691/photo/1,1
866334964761202691,http://pbs.twimg.com/media/DAXXDQMXoAQa0no.jpg,photo,https://twitter.com/dog_rates/status/866334964761202691/photo/1,2
865718153858494464,http://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,photo,https://twitter.com/dog_rates/status/865718153858494464/photo/1,1
865359393868664832,http://pbs.twimg.com/media/DAJfxqIUQAA7v_D.jpg,photo,https://twitter.com/dog_rates/status/865359393868664832/photo/1,1
865359393868664832,http://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,photo,https://twitter.com/dog_rates/status/865359393868664832/photo/1,2
865006731092295680,http://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,photo,https://twitter.com/dog_rates/status/865006731092295680/photo/1,1
864873206498414592,http://pbs.twimg.com/media/DAClmHHXYAECTmT.jpg,photo,https://twitter.com/dog_rates/status/864873206498414592/photo/1,1
864873206498414592,http://pbs.twimg.com/media/DAClmHkXcAA1kSv.jpg,photo,https://twitter.com/dog_rates/status/864873206498414592/photo/1,2
